950,West Ham United,4-3-3,Manchester United,4-3-3,0,2,2016/17,Premier League
951,Watford,3-4-2-1,Tottenham Hotspur,3-1-4-2,1,4,2016/17,Premier League
952,Arsenal,4-2-3-1,Crystal Palace,4-2-3-1,2,0,2016/17,Premier League
953,Burnley,4-4-2,Sunderland,4-2-3-1,4,1,2016/17,Premier League
954,Chelsea,3-4-3,Stoke City,3-4-2-1,4,2,2016/17,Premier League
955,Leicester City,4-2-3-1,West Ham United,4-2-3-1,1,0,2016/17,Premier League
956,Manchester United,4-3-3,Middlesbrough,4-1-4-1,2,1,2016/17,Premier League
957,Southampton,4-3-3,West Bromwich Albion,4-2-3-1,1,2,2016/17,Premier League
958,Swansea City,4-2-3-1,AFC Bournemouth,4-2-3-1,0,3,2016/17,Premier League
959,Liverpool,4-3-3,Manchester City,4-2-3-1,1,0,2016/17,Premier League
960,Hull City,3-5-2,Everton,4-2-3-1,2,2,2016/17,Premier League
961,Southampton,4-3-3,Tottenham Hotspur,4-2-3-1,1,4,2016/17,Premier League
962,Liverpool,4-3-3,Stoke City,3-5-2,4,1,2016/17,Premier League
963,Watford,3-4-2-1,Crystal Palace,4-2-3-1,1,1,2016/17,Premier League
964,Arsenal,4-2-3-1,West Bromwich Albion,4-2-3-1,1,0,2016/17,Premier League
965,Burnley,4-4-2,Middlesbrough,4-3-3,1,0,2016/17,Premier League
966,Chelsea,3-4-3,AFC Bournemouth,3-5-1-1,3,0,2016/17,Premier League
967,Leicester City,4-4-2,Everton,3-4-2-1,0,2,2016/17,Premier League
968,Manchester United,4-3-3,Sunderland,4-3-3,3,1,2016/17,Premier League
969,Swansea City,4-3-3,West Ham United,4-2-3-1,1,4,2016/17,Premier League
970,Hull City,3-5-1-1,Manchester City,4-2-3-1,0,3,2016/17,Premier League
971,Everton,4-2-3-1,Liverpool,4-3-3,0,1,2016/17,Premier League
972,AFC Bournemouth,4-2-3-1,Southampton,4-3-3,1,3,2016/17,Premier League
973,Manchester City,4-1-4-1,Arsenal,4-2-3-1,2,1,2016/17,Premier League
974,Tottenham Hotspur,4-3-2-1,Burnley,4-4-2,2,1,2016/17,Premier League
975,Crystal Palace,4-2-3-1,Chelsea,3-4-3,0,1,2016/17,Premier League
976,Middlesbrough,4-3-3,Swansea City,4-2-3-1,3,0,2016/17,Premier League
977,Stoke City,4-2-3-1,Leicester City,4-4-2,2,2,2016/17,Premier League
978,Sunderland,4-2-3-1,Watford,4-4-2,1,0,2016/17,Premier League
979,West Ham United,3-4-2-1,Hull City,3-5-1-1,1,0,2016/17,Premier League
980,West Bromwich Albion,4-2-3-1,Manchester United,4-3-3,0,2,2016/17,Premier League
981,Middlesbrough,4-3-3,Liverpool,4-3-3,0,3,2016/17,Premier League
982,Sunderland,3-4-3,Chelsea,3-4-3,0,1,2016/17,Premier League
983,West Ham United,3-4-2-1,Burnley,4-4-2,1,0,2016/17,Premier League
984,Crystal Palace,4-4-2,Manchester United,4-3-3,1,2,2016/17,Premier League
985,Manchester City,4-2-3-1,Watford,4-4-2,2,0,2016/17,Premier League
986,Stoke City,4-2-3-1,Southampton,4-2-3-1,0,0,2016/17,Premier League
987,Tottenham Hotspur,diamond,Hull City,3-5-1-1,3,0,2016/17,Premier League
988,West Bromwich Albion,4-2-3-1,Swansea City,4-2-3-1,3,1,2016/17,Premier League
989,AFC Bournemouth,4-2-3-1,Leicester City,4-4-2,1,0,2016/17,Premier League
990,Everton,4-3-3,Arsenal,4-2-3-1,2,1,2016/17,Premier League
991,Chelsea,3-4-3,West Bromwich Albion,4-2-3-1,1,0,2016/17,Premier League
992,Manchester United,4-3-3,Tottenham Hotspur,4-2-3-1,1,0,2016/17,Premier League
993,Southampton,4-3-3,Middlesbrough,4-3-3,1,0,2016/17,Premier League
994,Liverpool,4-3-3,West Ham United,4-1-4-1,2,2,2016/17,Premier League
995,Watford,4-3-3,Everton,4-2-3-1,3,2,2016/17,Premier League
996,Arsenal,4-2-3-1,Stoke City,3-4-2-1,3,1,2016/17,Premier League
997,Burnley,4-2-3-1,AFC Bournemouth,4-4-2,3,2,2016/17,Premier League
998,Hull City,3-5-1-1,Crystal Palace,4-2-3-1,3,3,2016/17,Premier League
999,Swansea City,4-2-3-1,Sunderland,4-4-2,3,0,2016/17,Premier League
1000,Leicester City,4-4-2,Manchester City,diamond,4,2,2016/17,Premier League
1001,Middlesbrough,4-3-3,Hull City,4-4-1-1,1,0,2016/17,Premier League
1002,AFC Bournemouth,4-2-3-1,Liverpool,4-3-3,4,3,2016/17,Premier League
1003,Everton,4-4-2,Manchester United,4-3-3,1,1,2016/17,Premier League
1004,Manchester City,3-4-2-1,Chelsea,3-4-3,1,3,2016/17,Premier League
1005,Crystal Palace,4-2-3-1,Southampton,4-3-3,3,0,2016/17,Premier League
1006,Stoke City,4-2-3-1,Burnley,4-4-2,2,0,2016/17,Premier League
1007,Sunderland,4-3-3,Leicester City,4-4-2,2,1,2016/17,Premier League
1008,Tottenham Hotspur,4-2-3-1,Swansea City,4-3-3,5,0,2016/17,Premier League
1009,West Bromwich Albion,4-2-3-1,Watford,4-4-2,3,1,2016/17,Premier League
1010,West Ham United,3-4-2-1,Arsenal,4-2-3-1,1,5,2016/17,Premier League
1011,Watford,3-4-3,Stoke City,4-2-3-1,0,1,2016/17,Premier League
1012,Arsenal,4-2-3-1,AFC Bournemouth,4-2-3-1,3,1,2016/17,Premier League
1013,Manchester United,4-2-3-1,West Ham United,3-4-2-1,1,1,2016/17,Premier League
1014,Southampton,4-3-3,Everton,4-2-3-1,1,0,2016/17,Premier League
1015,Burnley,4-4-1-1,Manchester City,4-2-3-1,1,2,2016/17,Premier League
1016,Hull City,4-4-1-1,West Bromwich Albion,4-2-3-1,1,1,2016/17,Premier League
1017,Leicester City,4-4-2,Middlesbrough,4-5-1,2,2,2016/17,Premier League
1018,Liverpool,4-3-3,Sunderland,4-3-3,2,0,2016/17,Premier League
1019,Swansea City,4-3-3,Crystal Palace,4-4-2,5,4,2016/17,Premier League
1020,Chelsea,3-4-3,Tottenham Hotspur,4-2-3-1,2,1,2016/17,Premier League
1021,West Bromwich Albion,4-2-3-1,Burnley,4-4-1-1,4,0,2016/17,Premier League
1022,Middlesbrough,4-5-1,Chelsea,3-4-3,0,1,2016/17,Premier League
1023,Manchester United,4-3-3,Arsenal,4-2-3-1,1,1,2016/17,Premier League
1024,Crystal Palace,4-2-3-1,Manchester City,4-2-3-1,1,2,2016/17,Premier League
1025,Everton,4-2-3-1,Swansea City,4-3-3,1,1,2016/17,Premier League
1026,Southampton,4-3-3,Liverpool,4-3-3,0,0,2016/17,Premier League
1027,Stoke City,4-2-3-1,AFC Bournemouth,4-2-3-1,0,1,2016/17,Premier League
1028,Sunderland,4-2-3-1,Hull City,4-4-1-1,3,0,2016/17,Premier League
1029,Watford,3-4-3,Leicester City,4-4-2,2,1,2016/17,Premier League
1030,Tottenham Hotspur,4-3-1-2,West Ham United,3-4-2-1,3,2,2016/17,Premier League
1031,Arsenal,4-2-3-1,Tottenham Hotspur,3-4-2-1,1,1,2016/17,Premier League
1032,Hull City,3-5-2,Southampton,4-3-3,2,1,2016/17,Premier League
1033,Liverpool,4-3-3,Watford,4-4-2,6,1,2016/17,Premier League
1034,Swansea City,4-4-2,Manchester United,4-1-4-1,1,3,2016/17,Premier League
1035,Leicester City,4-4-2,West Bromwich Albion,4-2-3-1,1,2,2016/17,Premier League
1036,AFC Bournemouth,4-2-3-1,Sunderland,4-5-1,1,2,2016/17,Premier League
1037,Burnley,4-4-1-1,Crystal Palace,4-2-3-1,3,2,2016/17,Premier League
1038,Manchester City,4-1-4-1,Middlesbrough,4-5-1,1,1,2016/17,Premier League
1039,West Ham United,3-4-3,Stoke City,4-2-3-1,1,1,2016/17,Premier League
1040,Chelsea,3-4-3,Everton,5-3-2,5,0,2016/17,Premier League
1041,Stoke City,4-2-3-1,Swansea City,4-2-3-1,3,1,2016/17,Premier League
1042,Everton,4-2-3-1,West Ham United,3-4-2-1,2,0,2016/17,Premier League
1043,Southampton,4-1-2-1-2,Chelsea,3-4-3,0,2,2016/17,Premier League
1044,Sunderland,4-5-1,Arsenal,4-2-3-1,1,4,2016/17,Premier League
1045,Manchester United,4-2-3-1,Burnley,4-4-2,0,0,2016/17,Premier League
1046,Middlesbrough,4-2-3-1,AFC Bournemouth,4-2-3-1,2,0,2016/17,Premier League
1047,Tottenham Hotspur,4-2-3-1,Leicester City,4-4-2,1,1,2016/17,Premier League
1048,Watford,3-5-2,Hull City,3-5-2,1,0,2016/17,Premier League
1049,West Bromwich Albion,4-1-4-1,Manchester City,4-2-3-1,0,4,2016/17,Premier League
1050,Crystal Palace,4-2-3-1,Liverpool,4-3-3,2,4,2016/17,Premier League
1051,Manchester City,3-4-2-1,Southampton,4-3-1-2,1,1,2016/17,Premier League
1052,Chelsea,3-4-3,Manchester United,4-2-3-1,4,0,2016/17,Premier League
1053,AFC Bournemouth,4-2-3-1,Tottenham Hotspur,4-2-3-1,0,0,2016/17,Premier League
1054,Arsenal,4-2-3-1,Middlesbrough,4-5-1,0,0,2016/17,Premier League
1055,Burnley,4-4-1-1,Everton,4-3-3,2,1,2016/17,Premier League
1056,Hull City,4-1-4-1,Stoke City,4-2-3-1,0,2,2016/17,Premier League
1057,Leicester City,4-4-2,Crystal Palace,4-2-3-1,3,1,2016/17,Premier League
1058,Swansea City,4-2-3-1,Watford,5-3-2,0,0,2016/17,Premier League
1059,West Ham United,3-4-3,Sunderland,4-5-1,1,0,2016/17,Premier League
1060,Liverpool,4-3-3,West Bromwich Albion,4-1-4-1,2,1,2016/17,Premier League
1061,Liverpool,4-3-3,Manchester United,4-2-3-1,0,0,2016/17,Premier League
1062,Middlesbrough,4-2-3-1,Watford,5-4-1,0,1,2016/17,Premier League
1063,Southampton,4-1-2-1-2,Burnley,4-5-1,3,1,2016/17,Premier League
1064,Chelsea,3-4-3,Leicester City,4-4-2,3,0,2016/17,Premier League
1065,AFC Bournemouth,4-2-3-1,Hull City,4-3-2-1,6,1,2016/17,Premier League
1066,Arsenal,4-2-3-1,Swansea City,4-4-1-1,3,2,2016/17,Premier League
1067,Manchester City,3-4-3,Everton,4-3-3,1,1,2016/17,Premier League
1068,Stoke City,4-2-3-1,Sunderland,4-5-1,2,0,2016/17,Premier League
1069,West Bromwich Albion,4-2-3-1,Tottenham Hotspur,4-1-4-1,1,1,2016/17,Premier League
1070,Crystal Palace,4-2-3-1,West Ham United,3-4-2-1,0,1,2016/17,Premier League
1071,Manchester United,4-2-3-1,Stoke City,4-2-3-1,1,1,2016/17,Premier League
1072,Leicester City,4-4-2,Southampton,4-1-2-1-2,0,0,2016/17,Premier League
1073,Tottenham Hotspur,4-1-4-1,Manchester City,4-2-3-1,2,0,2016/17,Premier League
1074,Burnley,4-5-1,Arsenal,4-2-3-1,0,1,2016/17,Premier League
1075,Swansea City,4-3-3,Liverpool,4-3-3,1,2,2016/17,Premier League
1076,Hull City,4-5-1,Chelsea,3-4-3,0,2,2016/17,Premier League
1077,Sunderland,4-1-4-1,West Bromwich Albion,4-4-1-1,1,1,2016/17,Premier League
1078,Watford,4-3-3,AFC Bournemouth,4-2-3-1,2,2,2016/17,Premier League
1079,West Ham United,4-3-3,Middlesbrough,4-4-1-1,1,1,2016/17,Premier League
1080,Everton,4-3-1-2,Crystal Palace,4-2-3-1,1,1,2016/17,Premier League
1081,Burnley,4-5-1,Watford,5-3-2,2,0,2016/17,Premier League
1082,West Ham United,4-2-3-1,Southampton,4-1-2-1-2,0,3,2016/17,Premier League
1083,Manchester United,4-2-3-1,Leicester City,4-4-2,4,1,2016/17,Premier League
1084,AFC Bournemouth,4-2-3-1,Everton,4-2-3-1,1,0,2016/17,Premier League
1085,Liverpool,4-3-3,Hull City,4-5-1,5,1,2016/17,Premier League
1086,Middlesbrough,4-2-3-1,Tottenham Hotspur,4-3-3,1,2,2016/17,Premier League
1087,Stoke City,4-3-3,West Bromwich Albion,4-1-4-1,1,1,2016/17,Premier League
1088,Sunderland,4-3-3,Crystal Palace,4-2-3-1,2,3,2016/17,Premier League
1089,Swansea City,4-2-3-1,Manchester City,4-1-4-1,1,3,2016/17,Premier League
1090,Arsenal,4-2-3-1,Chelsea,4-1-4-1,3,0,2016/17,Premier League
1091,Watford,3-4-1-2,Manchester United,4-2-3-1,3,1,2016/17,Premier League
1092,Crystal Palace,4-2-3-1,Stoke City,4-2-3-1,4,1,2016/17,Premier League
1093,Southampton,4-1-2-1-2,Swansea City,4-3-3,1,0,2016/17,Premier League
1094,Tottenham Hotspur,4-2-3-1,Sunderland,4-3-3,1,0,2016/17,Premier League
1095,Hull City,4-3-3,Arsenal,4-2-3-1,1,4,2016/17,Premier League
1096,Leicester City,4-4-2,Burnley,4-5-1,3,0,2016/17,Premier League
1097,Manchester City,4-2-3-1,AFC Bournemouth,4-5-1,4,0,2016/17,Premier League
1098,West Bromwich Albion,4-2-3-1,West Ham United,4-2-3-1,4,2,2016/17,Premier League
1099,Everton,4-2-3-1,Middlesbrough,4-2-3-1,3,1,2016/17,Premier League
1100,Chelsea,4-2-3-1,Liverpool,4-3-3,1,2,2016/17,Premier League
1101,Sunderland,4-4-1-1,Everton,4-2-3-1,0,3,2016/17,Premier League
1102,Swansea City,3-5-1-1,Chelsea,4-1-4-1,2,2,2016/17,Premier League
1103,Manchester United,4-2-3-1,Manchester City,4-3-3,1,2,2016/17,Premier League
1104,AFC Bournemouth,4-4-1-1,West Bromwich Albion,4-2-3-1,1,0,2016/17,Premier League
1105,Arsenal,4-2-3-1,Southampton,4-3-3,2,1,2016/17,Premier League
1106,Burnley,4-4-2,Hull City,4-1-4-1,1,1,2016/17,Premier League
1107,Middlesbrough,4-2-3-1,Crystal Palace,4-2-3-1,1,2,2016/17,Premier League
1108,Stoke City,4-2-3-1,Tottenham Hotspur,4-2-3-1,0,4,2016/17,Premier League
1109,West Ham United,4-2-3-1,Watford,5-3-2,2,4,2016/17,Premier League
1110,Liverpool,4-3-3,Leicester City,4-4-2,4,1,2016/17,Premier League
1111,West Bromwich Albion,4-2-3-1,Middlesbrough,4-2-3-1,0,0,2016/17,Premier League
1112,Manchester City,4-3-3,West Ham United,3-5-2,3,1,2016/17,Premier League
1113,Tottenham Hotspur,4-2-3-1,Liverpool,4-3-3,1,1,2016/17,Premier League
1114,Chelsea,4-1-4-1,Burnley,4-4-2,3,0,2016/17,Premier League
1115,Crystal Palace,4-4-1-1,AFC Bournemouth,4-3-3,1,1,2016/17,Premier League
1116,Everton,4-2-3-1,Stoke City,4-3-3,1,0,2016/17,Premier League
1117,Leicester City,4-4-2,Swansea City,4-2-3-1,2,1,2016/17,Premier League
1118,Southampton,4-1-2-1-2,Sunderland,4-1-2-1-2,1,1,2016/17,Premier League
1119,Watford,3-5-2,Arsenal,4-2-3-1,1,3,2016/17,Premier League
1120,Hull City,4-3-3,Manchester United,4-2-3-1,0,1,2016/17,Premier League
1121,Sunderland,4-2-3-1,Middlesbrough,4-2-3-1,1,2,2016/17,Premier League
1122,West Ham United,4-2-3-1,AFC Bournemouth,4-4-1-1,1,0,2016/17,Premier League
1123,Stoke City,4-3-3,Manchester City,4-3-3,1,4,2016/17,Premier League
1124,Burnley,4-4-2,Liverpool,4-3-3,2,0,2016/17,Premier League
1125,Swansea City,4-2-3-1,Hull City,4-3-3,0,2,2016/17,Premier League
1126,Tottenham Hotspur,4-2-3-1,Crystal Palace,4-2-3-1,1,0,2016/17,Premier League
1127,Watford,3-1-4-2,Chelsea,4-1-4-1,1,2,2016/17,Premier League
1128,West Bromwich Albion,4-4-2,Everton,3-4-2-1,1,2,2016/17,Premier League
1129,Leicester City,4-4-2,Arsenal,4-2-3-1,0,0,2016/17,Premier League
1130,Manchester United,4-2-3-1,Southampton,4-1-2-1-2,2,0,2016/17,Premier League
1131,Chelsea,4-1-4-1,West Ham United,4-3-3,2,1,2016/17,Premier League
1132,AFC Bournemouth,4-3-3,Manchester United,4-2-3-1,1,3,2016/17,Premier League
1133,Arsenal,4-2-3-1,Liverpool,4-3-3,3,4,2016/17,Premier League
1134,Hull City,4-3-3,Leicester City,4-4-2,2,1,2016/17,Premier League
1135,Burnley,4-4-2,Swansea City,4-3-3,0,1,2016/17,Premier League
1136,Crystal Palace,4-2-3-1,West Bromwich Albion,4-4-2,0,1,2016/17,Premier League
1137,Everton,3-4-3,Tottenham Hotspur,4-2-3-1,1,1,2016/17,Premier League
1138,Middlesbrough,4-2-3-1,Stoke City,4-2-3-1,1,1,2016/17,Premier League
1139,Southampton,4-1-2-1-2,Watford,3-5-2,1,1,2016/17,Premier League
1140,Manchester City,4-2-3-1,Sunderland,4-2-3-1,2,1,2016/17,Premier League
1141,Manchester United,4-1-4-1,AFC Bournemouth,4-4-2,3,1,2015/16,Premier League
1142,Arsenal,4-2-3-1,Aston Villa,5-3-2,4,0,2015/16,Premier League
1143,Chelsea,4-2-3-1,Leicester City,4-2-3-1,1,1,2015/16,Premier League
1144,Everton,4-2-3-1,Norwich City,4-4-1-1,3,0,2015/16,Premier League
1145,Newcastle United,4-2-3-1,Tottenham Hotspur,4-2-3-1,5,1,2015/16,Premier League
1146,Southampton,4-2-3-1,Crystal Palace,4-2-3-1,4,1,2015/16,Premier League
1147,Stoke City,4-2-3-1,West Ham United,4-4-2,2,1,2015/16,Premier League
1148,Swansea City,4-3-3,Manchester City,4-4-2,1,1,2015/16,Premier League
1149,Watford,4-4-2,Sunderland,4-2-3-1,2,2,2015/16,Premier League
1150,West Bromwich Albion,4-2-3-1,Liverpool,4-3-3,1,1,2015/16,Premier League
1151,Norwich City,4-2-3-1,Watford,4-4-2,4,2,2015/16,Premier League
1152,Sunderland,4-1-4-1,Everton,4-2-3-1,3,0,2015/16,Premier League
1153,Liverpool,4-4-1-1,Chelsea,4-2-3-1,1,1,2015/16,Premier League
1154,West Ham United,4-4-2,Manchester United,4-1-4-1,3,2,2015/16,Premier League
1155,Tottenham Hotspur,4-2-3-1,Southampton,4-2-3-1,1,2,2015/16,Premier League
1156,Liverpool,4-2-3-1,Watford,4-4-2,2,0,2015/16,Premier League
1157,Manchester City,4-4-2,Arsenal,4-2-3-1,2,2,2015/16,Premier League
1158,Norwich City,4-4-1-1,Manchester United,4-1-4-1,0,1,2015/16,Premier League
1159,AFC Bournemouth,4-4-2,West Bromwich Albion,4-2-3-1,1,1,2015/16,Premier League
1160,Aston Villa,5-3-2,Newcastle United,4-2-3-1,0,0,2015/16,Premier League
1161,Crystal Palace,4-2-3-1,Stoke City,4-1-4-1,2,1,2015/16,Premier League
1162,Sunderland,4-1-4-1,Chelsea,4-2-3-1,3,2,2015/16,Premier League
1163,West Ham United,4-2-3-1,Swansea City,4-3-3,1,4,2015/16,Premier League
1164,Leicester City,4-4-2,Everton,4-4-2,3,1,2015/16,Premier League
1165,Chelsea,4-2-3-1,Tottenham Hotspur,4-2-3-1,2,2,2015/16,Premier League
1166,Swansea City,4-2-3-1,Liverpool,4-4-1-1,3,1,2015/16,Premier League
1167,Manchester United,4-1-4-1,Leicester City,4-4-2,1,1,2015/16,Premier League
1168,Southampton,4-2-3-1,Manchester City,4-4-2,4,2,2015/16,Premier League
1169,Everton,4-2-3-1,AFC Bournemouth,4-4-2,2,1,2015/16,Premier League
1170,Newcastle United,4-2-3-1,Crystal Palace,4-2-3-1,1,0,2015/16,Premier League
1171,Stoke City,4-2-3-1,Sunderland,4-1-4-1,1,1,2015/16,Premier League
1172,Watford,4-4-2,Aston Villa,5-3-2,3,2,2015/16,Premier League
1173,West Bromwich Albion,4-2-3-1,West Ham United,4-4-2,0,3,2015/16,Premier League
1174,Arsenal,4-2-3-1,Norwich City,4-4-1-1,1,0,2015/16,Premier League
1175,Tottenham Hotspur,4-2-3-1,West Bromwich Albion,4-1-4-1,1,1,2015/16,Premier League
1176,Sunderland,4-1-4-1,Arsenal,4-2-3-1,0,0,2015/16,Premier League
1177,Leicester City,4-4-2,Swansea City,4-1-4-1,4,0,2015/16,Premier League
1178,AFC Bournemouth,4-4-1-1,Chelsea,4-2-3-1,1,4,2015/16,Premier League
1179,Aston Villa,4-3-3,Southampton,4-2-3-1,2,4,2015/16,Premier League
1180,Liverpool,4-1-2-1-2,Newcastle United,4-2-3-1,2,2,2015/16,Premier League
1181,Manchester City,4-4-2,Stoke City,4-2-3-1,4,0,2015/16,Premier League
1182,Arsenal,4-2-3-1,West Bromwich Albion,4-1-4-1,2,0,2015/16,Premier League
1183,West Ham United,4-3-3,Watford,4-4-2,3,1,2015/16,Premier League
1184,Liverpool,4-2-3-1,Everton,4-2-3-1,4,0,2015/16,Premier League
1185,Manchester United,4-1-4-1,Crystal Palace,4-2-3-1,2,0,2015/16,Premier League
1186,Newcastle United,4-2-3-1,Manchester City,4-2-3-1,1,1,2015/16,Premier League
1187,Stoke City,4-2-3-1,Tottenham Hotspur,4-2-3-1,0,4,2015/16,Premier League
1188,AFC Bournemouth,4-1-4-1,Liverpool,4-4-1-1,1,2,2015/16,Premier League
1189,Leicester City,4-4-2,West Ham United,4-3-3,2,2,2015/16,Premier League
1190,Arsenal,4-2-3-1,Crystal Palace,4-4-2,1,1,2015/16,Premier League
1191,Norwich City,4-4-1-1,Sunderland,4-1-4-1,0,3,2015/16,Premier League
1192,Everton,4-3-3,Southampton,4-4-2,1,1,2015/16,Premier League
1193,Manchester United,4-1-4-1,Aston Villa,4-2-3-1,1,0,2015/16,Premier League
1194,Newcastle United,4-2-3-1,Swansea City,4-2-3-1,3,0,2015/16,Premier League
1195,West Bromwich Albion,4-4-2,Watford,4-4-2,0,1,2015/16,Premier League
1196,Chelsea,4-2-3-1,Manchester City,4-2-3-1,0,3,2015/16,Premier League
1197,Crystal Palace,4-4-2,Everton,4-2-3-1,0,0,2015/16,Premier League
1198,Sunderland,4-1-4-1,Leicester City,4-4-2,0,2,2015/16,Premier League
1199,Liverpool,4-4-1-1,Stoke City,4-2-3-1,4,1,2015/16,Premier League
1200,Tottenham Hotspur,4-2-3-1,Manchester United,4-2-3-1,3,0,2015/16,Premier League
1201,West Ham United,3-4-2-1,Arsenal,4-2-3-1,3,3,2015/16,Premier League
1202,Aston Villa,4-4-1-1,AFC Bournemouth,4-4-1-1,1,2,2015/16,Premier League
1203,Crystal Palace,4-1-4-1,Norwich City,4-4-1-1,1,0,2015/16,Premier League
1204,Southampton,4-2-3-1,Newcastle United,4-2-3-1,3,1,2015/16,Premier League
1205,Swansea City,4-2-3-1,Chelsea,4-2-3-1,1,0,2015/16,Premier League
1206,Watford,4-4-2,Everton,4-2-3-1,1,1,2015/16,Premier League
1207,Manchester City,4-4-2,West Bromwich Albion,4-2-3-1,2,1,2015/16,Premier League
1208,Leicester City,4-4-2,Southampton,3-4-2-1,1,0,2015/16,Premier League
1209,Manchester United,4-1-4-1,Everton,4-4-1-1,1,0,2015/16,Premier League
1210,Aston Villa,4-3-3,Chelsea,4-2-3-1,0,4,2015/16,Premier League
1211,AFC Bournemouth,4-4-2,Manchester City,4-2-3-1,0,4,2015/16,Premier League
1212,Arsenal,4-2-3-1,Watford,4-4-2,4,0,2015/16,Premier League
1213,Norwich City,4-4-1-1,Newcastle United,4-2-3-1,3,2,2015/16,Premier League
1214,Stoke City,4-2-3-1,Swansea City,4-3-1-2,2,2,2015/16,Premier League
1215,Sunderland,4-1-4-1,West Bromwich Albion,4-2-3-1,0,0,2015/16,Premier League
1216,West Ham United,4-3-3,Crystal Palace,4-1-4-1,2,2,2015/16,Premier League
1217,Liverpool,4-2-3-1,Tottenham Hotspur,4-2-3-1,1,1,2015/16,Premier League
1218,Newcastle United,4-2-3-1,Sunderland,4-1-4-1,1,1,2015/16,Premier League
1219,Manchester City,4-2-3-1,Manchester United,4-1-4-1,0,1,2015/16,Premier League
1220,Tottenham Hotspur,4-2-3-1,AFC Bournemouth,4-4-2,3,0,2015/16,Premier League
1221,Southampton,4-4-2,Liverpool,4-4-2,3,2,2015/16,Premier League
1222,Everton,4-2-3-1,Arsenal,4-2-3-1,0,2,2015/16,Premier League
1223,Chelsea,4-2-3-1,West Ham United,4-1-4-1,2,2,2015/16,Premier League
1224,Crystal Palace,4-4-2,Leicester City,4-4-2,0,1,2015/16,Premier League
1225,Watford,4-4-2,Stoke City,4-2-3-1,1,2,2015/16,Premier League
1226,West Bromwich Albion,4-2-3-1,Norwich City,4-4-2,0,1,2015/16,Premier League
1227,Swansea City,4-2-3-1,Aston Villa,4-2-3-1,1,0,2015/16,Premier League
1228,Leicester City,4-4-2,Newcastle United,4-2-3-1,1,0,2015/16,Premier League
1229,Aston Villa,4-2-3-1,Tottenham Hotspur,4-2-3-1,0,2,2015/16,Premier League
1230,Norwich City,4-2-3-1,Manchester City,4-4-2,0,0,2015/16,Premier League
1231,AFC Bournemouth,4-4-2,Swansea City,4-2-3-1,3,2,2015/16,Premier League
1232,Stoke City,4-2-3-1,Southampton,4-4-2,1,2,2015/16,Premier League
1233,Crystal Palace,4-4-2,Liverpool,4-4-1-1,1,2,2015/16,Premier League
1234,West Bromwich Albion,4-4-2,Manchester United,4-1-4-1,1,0,2015/16,Premier League
1235,Tottenham Hotspur,4-2-3-1,Arsenal,4-2-3-1,2,2,2015/16,Premier League
1236,Chelsea,4-2-3-1,Stoke City,4-2-3-1,1,1,2015/16,Premier League
1237,Everton,3-4-3,West Ham United,3-4-2-1,2,3,2015/16,Premier League
1238,Manchester City,4-4-2,Aston Villa,5-3-2,4,0,2015/16,Premier League
1239,Newcastle United,4-2-3-1,AFC Bournemouth,4-4-2,1,3,2015/16,Premier League
1240,Southampton,4-2-3-1,Sunderland,4-1-4-1,1,1,2015/16,Premier League
1241,Swansea City,4-2-3-1,Norwich City,4-2-3-1,1,0,2015/16,Premier League
1242,Watford,4-4-2,Leicester City,4-4-2,0,1,2015/16,Premier League
1243,Arsenal,4-2-3-1,Swansea City,4-3-1-2,1,2,2015/16,Premier League
1244,Stoke City,4-2-3-1,Newcastle United,4-2-3-1,1,0,2015/16,Premier League
1245,West Ham United,4-2-3-1,Tottenham Hotspur,4-2-3-1,1,0,2015/16,Premier League
1246,Liverpool,4-4-1-1,Manchester City,4-2-3-1,3,0,2015/16,Premier League
1247,Manchester United,4-2-3-1,Watford,4-4-2,1,0,2015/16,Premier League
1248,AFC Bournemouth,4-4-2,Southampton,3-4-2-1,2,0,2015/16,Premier League
1249,Aston Villa,5-3-2,Everton,4-2-3-1,1,3,2015/16,Premier League
1250,Leicester City,4-4-2,West Bromwich Albion,4-4-2,2,2,2015/16,Premier League
1251,Norwich City,5-4-1,Chelsea,4-2-3-1,1,2,2015/16,Premier League
1252,Sunderland,4-1-4-1,Crystal Palace,4-2-3-1,2,2,2015/16,Premier League
1253,Manchester United,4-1-4-1,Arsenal,4-2-3-1,3,2,2015/16,Premier League
1254,Tottenham Hotspur,4-2-3-1,Swansea City,4-3-2-1,2,1,2015/16,Premier League
1255,West Ham United,4-3-3,Sunderland,4-1-4-1,1,0,2015/16,Premier League
1256,Leicester City,4-4-2,Norwich City,5-4-1,1,0,2015/16,Premier League
1257,Southampton,3-5-2,Chelsea,4-2-3-1,1,2,2015/16,Premier League
1258,Stoke City,4-2-3-1,Aston Villa,4-3-2-1,2,1,2015/16,Premier League
1259,Watford,4-3-3,AFC Bournemouth,4-4-2,0,0,2015/16,Premier League
1260,West Bromwich Albion,4-4-2,Crystal Palace,4-4-2,3,2,2015/16,Premier League
1261,Arsenal,4-2-3-1,Leicester City,4-4-2,2,1,2015/16,Premier League
1262,Aston Villa,4-4-1-1,Liverpool,4-4-2,0,6,2015/16,Premier League
1263,Manchester City,4-2-3-1,Tottenham Hotspur,4-2-3-1,1,2,2015/16,Premier League
1264,Sunderland,4-1-4-1,Manchester United,4-2-3-1,2,1,2015/16,Premier League
